order_id,product_id,quantity,unit_price,line_total,customer_id,order_date,promised_delivery_time,actual_delivery_time,delivery_status,order_total,payment_method,delivery_partner_id,store_id,product_name,category,brand,price,mrp,margin_percentage,shelf_life_days,min_stock_level,max_stock_level,customer_name,customer_segment,area,pincode,year,month,month_name,day_of_week,quarter,is_weekend,month_str
8702642032,107548,1,891.6,891.6,23676689,2023-08-22 20:13:04,2023-08-22 20:31:04,2023-08-22 20:34:04,On Time,1137.72,Card,48604,8386,Cola,Cold Drinks & Juices,"Bhandari, Bhasin and Palan",891.6,1273.71,30.0,180,27,53,Jagat Dhar,Premium,Orai,822374,2023,8,Aug,1,3,0,2023-08
7857954356,903336,3,551.88,1655.6399999999999,76864442,2024-01-20 18:49:03,2024-01-20 19:08:03,2024-01-20 19:04:03,On Time,2866.57,Wallet,79173,4809,Pulses,Grocery & Staples,"Vaidya, Amble and Palla",551.88,649.27,15.0,365,14,60,Yashasvi Srinivas,Regular,Karnal,395170,2024,1,Jan,5,1,1,2024-01
5376218500,644847,2,622.81,1245.62,24644542,2023-11-16 15:45:17,2023-11-16 16:00:17,2023-11-16 16:09:17,Slightly Delayed,888.16,Card,38067,2758,Salt,Grocery & Staples,"Jhaveri, Kata and Kapur",622.81,732.72,15.0,365,24,52,Harish Mahajan,New,Tirupati,77875,2023,11,Nov,3,4,0,2023-11
3452449295,555121,2,354.91,709.82,71252391,2023-10-09 06:35:23,2023-10-09 06:54:23,2023-10-09 06:55:23,On Time,1395.83,UPI,48310,5485,Carrots,Fruits & Vegetables,"Subramanian, Chaudhuri and Dora",354.91,473.21,25.0,3,30,67,Mohini Johal,New,Kulti,40488,2023,10,Oct,0,4,0,2023-10
1694826296,709916,1,33.76,33.76,12277039,2023-05-09 19:36:29,2023-05-09 19:49:29,2023-05-09 19:47:29,On Time,2463.99,Card,15133,1298,Detergent,Household Care,Varkey LLC,33.76,45.01,25.0,365,30,88,Manthan Trivedi,Regular,Unnao,287796,2023,5,May,1,2,0,2023-05
9449954611,63769,1,878.07,878.07,97111119,2023-08-12 07:24:03,2023-08-12 07:34:03,2023-08-12 07:41:03,Slightly Delayed,50.12,Cash,64018,9188,Lotion,Personal Care,Dalal-Shan,878.07,1350.88,35.0,365,27,69,Ridhi Sekhon,Regular,Tiruchirappalli,980279,2023,8,Aug,5,3,1,2023-08
7722059222,888807,1,230.58,230.58,63630649,2023-11-16 23:07:52,2023-11-16 23:21:52,2023-11-16 23:36:52,Slightly Delayed,4544.95,Cash,59534,7000,Bread,Dairy & Breakfast,Arya Group,230.58,288.23,20.0,7,13,91,Indira Golla,Premium,Vijayawada,178528,2023,11,Nov,3,4,0,2023-11
2871448124,798639,2,211.25,422.5,81091233,2024-05-28 05:42:27,2024-05-28 06:00:27,2024-05-28 06:04:27,On Time,1538.55,Cash,59357,779,Eggs,Dairy & Breakfast,Subramaniam LLC,211.25,264.06,20.0,7,12,78,Divya Dada,Regular,Durgapur,538157,2024,5,May,1,2,0,2024-05
4158839033,4452,1,169.88,169.88,38969732,2024-09-22 12:13:30,2024-09-22 12:29:30,2024-09-22 12:30:30,On Time,1618.32,Cash,26464,478,Baby Wipes,Baby Care,Morar-Mistry,169.88,242.69,30.0,365,27,100,Manthan Chana,New,Pune,893205,2024,9,Sep,6,3,1,2024-09
9936118648,961614,1,227.22,227.22,54885705,2024-03-04 18:42:25,2024-03-04 18:58:25,2024-03-04 19:07:25,Slightly Delayed,71.84,Wallet,91322,9973,Chocolates,Snacks & Munchies,Goda Inc,227.22,349.57,35.0,90,26,99,David Date,Premium,Amritsar,359792,2024,3,Mar,0,1,0,2024-03
6804747901,848226,2,209.59,419.18,89619421,2024-01-31 02:45:25,2024-01-31 03:01:25,2024-01-31 03:04:25,On Time,2389.91,Wallet,71158,8759,Tomatoes,Fruits & Vegetables,Barad and Sons,209.59,279.45,25.0,3,10,51,Urvi Maharaj,Premium,Rajpur Sonarpur,161282,2024,1,Jan,2,1,0,2024-01
7579444448,500633,3,154.5,463.5,53354003,2024-06-06 16:01:20,2024-06-06 16:20:20,2024-06-06 16:22:20,On Time,491.39,Wallet,96702,8726,Cereal,Dairy & Breakfast,Trivedi-Ahluwalia,154.5,193.12,20.0,7,24,87,Yatin Borra,New,Raiganj,821014,2024,6,Jun,3,2,0,2024-06
4379043082,587420,2,357.42,714.84,88167544,2023-05-12 04:35:08,2023-05-12 04:45:08,2023-05-12 04:45:08,On Time,831.1,Cash,29561,8366,Cookies,Snacks & Munchies,Raj and Sons,357.42,549.88,35.0,90,22,50,Fariq Chawla,New,Mirzapur,766641,2023,5,May,4,2,0,2023-05
4212894712,883013,1,989.88,989.88,20310720,2024-06-09 14:49:20,2024-06-09 15:04:20,2024-06-09 15:06:20,On Time,1512.77,Cash,52325,790,Eggs,Dairy & Breakfast,Chahal Group,989.88,1237.35,20.0,7,13,98,Samaksh Chaudhuri,Regular,Bhubaneswar,37268,2024,6,Jun,6,2,1,2024-06
7962511808,687218,1,317.82,317.82,60371334,2024-02-11 10:18:16,2024-02-11 10:32:16,2024-02-11 10:35:16,On Time,2861.63,UPI,33403,8138,Mango Drink,Cold Drinks & Juices,"Sankaran, Pall and Gola",317.82,454.03,30.0,180,22,58,Shaurya Kuruvilla,Inactive,Purnia,250315,2024,2,Feb,6,1,1,2024-02
6478815087,67197,3,552.2,1656.6000000000001,22293666,2024-07-18 08:01:45,2024-07-18 08:13:45,2024-07-18 08:10:45,On Time,2516.92,Cash,73936,5317,Butter,Dairy & Breakfast,Shetty-Bora,552.2,690.25,20.0,7,20,79,Gopal Kumar,New,Saharsa,447206,2024,7,Jul,3,3,0,2024-07
6239166986,679865,3,347.91,1043.73,6724509,2024-05-23 06:21:35,2024-05-23 06:41:35,2024-05-23 06:49:35,Slightly Delayed,578.85,Cash,89070,7457,Wheat Flour,Grocery & Staples,Memon-Barad,347.91,409.31,15.0,365,14,85,Guneet Brahmbhatt,New,Munger,118585,2024,5,May,3,2,0,2024-05
9894863460,945635,1,778.9,778.9,35826539,2023-03-25 08:37:29,2023-03-25 08:51:29,2023-03-25 08:48:29,On Time,3219.23,Wallet,10817,1882,Pulses,Grocery & Staples,Balasubramanian PLC,778.9,916.35,15.0,365,16,59,Widisha Kapur,New,Deoghar,81838,2023,3,Mar,5,1,1,2023-03
2982638677,706112,2,478.79,957.58,48554440,2024-01-13 17:26:15,2024-01-13 17:36:15,2024-01-13 17:34:15,On Time,3688.89,Wallet,30985,741,Vitamins,Pharmacy,"Magar, Gara and Garg",478.79,598.49,20.0,365,12,77,Rohan Ganesan,Regular,Malegaon,231443,2024,1,Jan,5,1,1,2024-01
3284797515,925482,3,475.04,1425.1200000000001,13164195,2024-09-10 03:50:34,2024-09-10 04:07:34,2024-09-10 04:20:34,Slightly Delayed,3000.61,UPI,76320,5617,Frozen Biryani,Instant & Frozen Food,Viswanathan-Sha,475.04,791.73,40.0,180,23,66,Fitan Uppal,Premium,Durg,142902,2024,9,Sep,1,3,0,2024-09
8895501673,82484,1,914.88,914.88,15066187,2023-07-11 17:07:37,2023-07-11 17:19:37,2023-07-11 17:20:37,On Time,3624.66,Wallet,50064,71,Baby Food,Baby Care,Mallick PLC,914.88,1306.97,30.0,365,12,73,Vedant Keer,Regular,Jammu,882141,2023,7,Jul,1,3,0,2023-07
914992221,194682,3,912.29,2736.87,90882023,2023-07-27 04:17:11,2023-07-27 04:37:11,2023-07-27 04:41:11,On Time,517.77,Cash,77449,8948,Iced Tea,Cold Drinks & Juices,Sastry-Issac,912.29,1303.27,30.0,180,11,86,Benjamin Misra,Premium,Begusarai,686278,2023,7,Jul,3,3,0,2023-07
2067729457,679321,3,738.46,2215.38,79916464,2023-09-23 01:34:46,2023-09-23 01:48:46,2023-09-23 01:47:46,On Time,1286.82,Cash,15319,9617,Cola,Cold Drinks & Juices,Khurana-Dewan,738.46,1054.94,30.0,180,20,68,Aishani Sunder,New,Shahjahanpur,261246,2023,9,Sep,5,3,1,2023-09
5389250154,481843,2,297.68,595.36,94179692,2024-09-15 02:36:25,2024-09-15 02:55:25,2024-09-15 02:51:25,On Time,2638.02,UPI,78231,9502,Chocolates,Snacks & Munchies,"Taneja, Kala and Kota",297.68,457.97,35.0,90,10,88,Faras Bahri,New,Alwar,767956,2024,9,Sep,6,3,1,2024-09
4352973016,883013,3,989.88,2969.64,35912599,2024-10-07 08:49:35,2024-10-07 09:07:35,2024-10-07 09:36:35,Significantly Delayed,822.63,Cash,33825,4271,Eggs,Dairy & Breakfast,Chahal Group,989.88,1237.35,20.0,7,13,98,Neha Atwal,Regular,Bilaspur,525952,2024,10,Oct,0,4,0,2024-10
7667555396,365133,1,915.45,915.45,13796199,2024-02-03 11:37:39,2024-02-03 11:54:39,2024-02-03 12:09:39,Slightly Delayed,5488.33,Wallet,33288,9693,Dish Soap,Household Care,Hans Inc,915.45,1220.6,25.0,365,25,60,Pallavi Mutti,Regular,Deoghar,8504,2024,2,Feb,5,1,1,2024-02
168804744,925482,1,475.04,475.04,25128143,2023-10-28 07:21:34,2023-10-28 07:34:34,2023-10-28 07:34:34,On Time,3450.59,Card,16671,4909,Frozen Biryani,Instant & Frozen Food,Viswanathan-Sha,475.04,791.73,40.0,180,23,66,Odika Kannan,Premium,Mahbubnagar,251772,2023,10,Oct,5,4,1,2023-10
854218304,863930,2,242.57,485.14,84377964,2023-11-04 06:29:07,2023-11-04 06:40:07,2023-11-04 06:37:07,On Time,1897.86,Cash,13622,7464,Shampoo,Personal Care,"Sathe, Agarwal and Dhar",242.57,373.18,35.0,365,26,72,Saumya Babu,Inactive,Tezpur,257432,2023,11,Nov,5,4,1,2023-11
2616618240,171602,3,883.44,2650.32,12402437,2024-03-14 00:46:30,2024-03-14 00:56:30,2024-03-14 00:57:30,On Time,3909.27,Wallet,89491,4931,Cola,Cold Drinks & Juices,Pal-Sehgal,883.44,1262.06,30.0,180,28,58,Kamala Rama,New,Rajahmundry,126465,2024,3,Mar,3,1,0,2024-03
8891144024,492958,1,84.2,84.2,47590944,2023-04-06 20:40:40,2023-04-06 20:53:40,2023-04-06 20:57:40,On Time,1286.76,Cash,45152,6524,Lotion,Personal Care,Acharya PLC,84.2,129.54,35.0,365,26,88,Ayushman Chawla,New,Bhubaneswar,185673,2023,4,Apr,3,2,0,2023-04
4606856320,217710,2,58.59,117.18,57102800,2024-08-03 07:23:35,2024-08-03 07:33:35,2024-08-03 07:35:35,On Time,726.41,Wallet,35528,6745,Eggs,Dairy & Breakfast,Rout-Sarna,58.59,73.24,20.0,7,19,53,Januja Verma,Inactive,Ichalkaranji,730539,2024,8,Aug,5,3,1,2024-08
1876194333,540618,2,317.05,634.1,51945420,2024-03-27 08:38:09,2024-03-27 08:49:09,2024-03-27 08:51:09,On Time,1630.26,Cash,56344,973,Popcorn,Snacks & Munchies,Golla-Luthra,317.05,487.77,35.0,90,28,87,Geetika Kalita,Premium,Tiruppur,611743,2024,3,Mar,2,1,0,2024-03
1471186096,455083,2,959.01,1918.02,51503088,2023-11-21 02:10:26,2023-11-21 02:24:26,2023-11-21 02:39:26,Slightly Delayed,2890.99,UPI,80106,7605,Butter,Dairy & Breakfast,Dutta Inc,959.01,1198.76,20.0,7,29,63,Arin More,New,Kumbakonam,867510,2023,11,Nov,1,4,0,2023-11
4763556417,18035,3,968.94,2906.82,91602727,2023-04-01 00:44:27,2023-04-01 00:54:27,2023-04-01 00:52:27,On Time,968.94,UPI,49554,6077,Dish Soap,Household Care,Ramesh Inc,968.94,1291.92,25.0,365,12,87,Rayaan Palla,Inactive,Indore,798247,2023,4,Apr,5,2,1,2023-04
5961097387,992178,2,632.43,1264.86,75474920,2023-08-27 04:34:57,2023-08-27 04:53:57,2023-08-27 04:53:57,On Time,2425.77,Wallet,73762,6574,Pain Reliever,Pharmacy,Basu and Sons,632.43,790.54,20.0,365,16,89,Ojas Wali,Regular,Serampore,234962,2023,8,Aug,6,3,1,2023-08
1509646137,481843,3,297.68,893.04,31456752,2024-04-12 17:05:00,2024-04-12 17:21:00,2024-04-12 17:30:00,Slightly Delayed,4104.67,Card,67798,1608,Chocolates,Snacks & Munchies,"Taneja, Kala and Kota",297.68,457.97,35.0,90,10,88,Henry Borah,Premium,Thanjavur,988334,2024,4,Apr,4,2,0,2024-04
7533431274,63769,3,878.07,2634.21,23984022,2023-08-11 15:37:28,2023-08-11 15:52:28,2023-08-11 15:52:28,On Time,1728.15,UPI,93471,9841,Lotion,Personal Care,Dalal-Shan,878.07,1350.88,35.0,365,27,69,Liam Gupta,Regular,Nagaon,971471,2023,8,Aug,4,3,0,2023-08
3598818329,196719,2,217.5,435.0,22293666,2023-07-29 03:19:44,2023-07-29 03:33:44,2023-07-29 03:34:44,On Time,2790.82,UPI,28683,7756,Bananas,Fruits & Vegetables,Yogi Group,217.5,290.0,25.0,3,15,91,Gopal Kumar,New,Saharsa,447206,2023,7,Jul,5,3,1,2023-07
2561337790,853932,3,941.19,2823.57,30823988,2024-10-09 07:00:06,2024-10-09 07:13:06,2024-10-09 07:09:06,On Time,1213.78,Cash,43692,7529,Baby Wipes,Baby Care,Ranganathan-Peri,941.19,1344.56,30.0,365,21,94,Owen Sangha,Premium,Deoghar,787767,2024,10,Oct,2,4,0,2024-10
2359692348,284460,3,505.95,1517.85,5418547,2024-08-31 00:34:00,2024-08-31 00:47:00,2024-08-31 00:51:00,On Time,1914.18,Card,74057,5838,Potatoes,Fruits & Vegetables,"Ramakrishnan, Anand and Khare",505.95,674.6,25.0,3,21,85,Qushi Devi,Regular,Pune,122989,2024,8,Aug,5,3,1,2024-08
3146098826,513199,3,422.23,1266.69,12799092,2024-06-20 23:11:38,2024-06-20 23:21:38,2024-06-20 23:24:38,On Time,3453.75,UPI,29471,7486,Cola,Cold Drinks & Juices,Rastogi Inc,422.23,603.19,30.0,180,26,52,William Sarkar,Inactive,Unnao,817262,2024,6,Jun,3,2,0,2024-06
8638050442,689769,3,46.62,139.85999999999999,52770036,2023-11-16 23:29:41,2023-11-16 23:46:41,2023-11-16 23:50:41,On Time,130.18,Card,50161,5766,Frozen Vegetables,Instant & Frozen Food,Kothari-Datta,46.62,77.7,40.0,180,17,51,Lopa Bobal,New,Bathinda,212770,2023,11,Nov,3,4,0,2023-11
1833854180,992178,2,632.43,1264.86,60062501,2023-03-23 07:12:41,2023-03-23 07:31:41,2023-03-23 07:56:41,Significantly Delayed,4585.63,Cash,25656,2729,Pain Reliever,Pharmacy,Basu and Sons,632.43,790.54,20.0,365,16,89,Anirudh Mistry,New,Bhilwara,250202,2023,3,Mar,3,1,0,2023-03
5687148136,859361,2,432.39,864.78,32527479,2023-06-24 00:46:15,2023-06-24 00:56:15,2023-06-24 00:57:15,On Time,1438.64,Cash,50176,6902,Shampoo,Personal Care,Mitter Group,432.39,665.22,35.0,365,25,77,Nidhi Varkey,Regular,Jorhat,597322,2023,6,Jun,5,2,1,2023-06
7133253616,654297,1,13.25,13.25,14940427,2024-08-14 08:08:21,2024-08-14 08:26:21,2024-08-14 08:37:21,Slightly Delayed,4564.38,Wallet,76051,4215,Potatoes,Fruits & Vegetables,Chandran-Dass,13.25,17.67,25.0,3,20,86,Sara Rajagopalan,Premium,Loni,793600,2024,8,Aug,2,3,0,2024-08
7899569162,500633,1,154.5,154.5,90745023,2023-08-15 08:52:13,2023-08-15 09:06:13,2023-08-15 09:13:13,Slightly Delayed,1702.84,UPI,31475,1568,Cereal,Dairy & Breakfast,Trivedi-Ahluwalia,154.5,193.12,20.0,7,24,87,Samarth Sathe,Inactive,Ratlam,300261,2023,8,Aug,1,3,0,2023-08
6119637917,903336,3,551.88,1655.6399999999999,77961205,2024-06-28 20:45:43,2024-06-28 20:59:43,2024-06-28 21:04:43,On Time,1146.21,UPI,65328,1994,Pulses,Grocery & Staples,"Vaidya, Amble and Palla",551.88,649.27,15.0,365,14,60,Yashica Handa,Premium,Burhanpur,921503,2024,6,Jun,4,2,0,2024-06
4924477011,500633,3,154.5,463.5,7333934,2024-01-13 19:20:13,2024-01-13 19:32:13,2024-01-13 19:33:13,On Time,3957.29,Cash,43813,7432,Cereal,Dairy & Breakfast,Trivedi-Ahluwalia,154.5,193.12,20.0,7,24,87,Om Chand,New,Deoghar,383021,2024,1,Jan,5,1,1,2024-01
577458306,863930,1,242.57,242.57,94165062,2023-10-03 07:10:04,2023-10-03 07:23:04,2023-10-03 07:18:04,On Time,2931.44,Wallet,52312,5190,Shampoo,Personal Care,"Sathe, Agarwal and Dhar",242.57,373.18,35.0,365,26,72,Siddharth Shroff,Inactive,Eluru,291980,2023,10,Oct,1,4,0,2023-10
1605287230,871592,2,870.29,1740.58,7076456,2023-08-08 06:37:33,2023-08-08 06:52:33,2023-08-08 06:52:33,On Time,3945.48,UPI,24637,9638,Carrots,Fruits & Vegetables,"Shankar, Nadkarni and Kumer",870.29,1160.39,25.0,3,25,50,Upkaar Munshi,Regular,Ichalkaranji,726872,2023,8,Aug,1,3,0,2023-08
5743074720,589812,2,163.03,326.06,44828791,2024-02-08 03:10:10,2024-02-08 03:26:10,2024-02-08 03:22:10,On Time,40.7,UPI,88405,1693,Detergent,Household Care,Bir PLC,163.03,217.37,25.0,365,22,52,Zansi Panchal,New,Khora ,694027,2024,2,Feb,3,1,0,2024-02
1645477578,473929,3,440.19,1320.57,47625855,2023-07-20 07:52:09,2023-07-20 08:10:09,2023-07-20 08:05:09,On Time,1617.86,Cash,22284,3781,Carrots,Fruits & Vegetables,"Bhardwaj, Bhatia and Deshmukh",440.19,586.92,25.0,3,19,70,Caleb Brar,New,Mango,918327,2023,7,Jul,3,3,0,2023-07
6231311270,965755,1,532.57,532.57,91144803,2023-12-07 18:40:58,2023-12-07 18:51:58,2023-12-07 19:06:58,Slightly Delayed,2173.29,UPI,73322,9174,Bananas,Fruits & Vegetables,"Doshi, Sarraf and Sama",532.57,710.09,25.0,3,21,91,Hemang Singhal,Regular,Imphal,509332,2023,12,Dec,3,4,0,2023-12
4629648516,689769,2,46.62,93.24,93507573,2023-08-21 22:22:49,2023-08-21 22:41:49,2023-08-21 22:42:49,On Time,39.65,Wallet,49643,9074,Frozen Vegetables,Instant & Frozen Food,Kothari-Datta,46.62,77.7,40.0,180,17,51,Raksha Prashad,Premium,Purnia,88946,2023,8,Aug,0,3,0,2023-08
2706229594,36412,3,397.68,1193.04,81337068,2024-10-04 07:45:22,2024-10-04 08:04:22,2024-10-04 08:01:22,On Time,3260.52,Cash,67428,8098,Dish Soap,Household Care,Muni-Shankar,397.68,530.24,25.0,365,27,92,Ira Kapur,Regular,Thiruvananthapuram,958921,2024,10,Oct,4,4,0,2024-10
6814009039,291238,2,746.03,1492.06,10605484,2023-11-03 13:06:48,2023-11-03 13:17:48,2023-11-03 13:13:48,On Time,1344.57,Card,37668,1902,Chocolates,Snacks & Munchies,"Sinha, Pau and Chhabra",746.03,1147.74,35.0,90,16,68,Rachit Chakraborty,Inactive,Visakhapatnam,411956,2023,11,Nov,4,4,0,2023-11
5604135912,757274,2,98.32,196.64,11478478,2024-08-19 16:21:47,2024-08-19 16:31:47,2024-08-19 16:33:47,On Time,4032.27,Cash,99733,9095,Pet Treats,Pet Care,"Minhas, Kapoor and Sethi",98.32,151.26,35.0,365,27,95,Vedika Dugal,Inactive,Ahmednagar,955878,2024,8,Aug,0,3,0,2024-08
766789724,709916,1,33.76,33.76,60446619,2024-08-20 23:33:16,2024-08-20 23:47:16,2024-08-20 23:49:16,On Time,2837.18,Cash,52639,5563,Detergent,Household Care,Varkey LLC,33.76,45.01,25.0,365,30,88,Yashvi Kar,Regular,Guntakal,797149,2024,8,Aug,1,3,0,2024-08
2727595593,739534,1,994.56,994.56,80875034,2023-11-17 01:01:45,2023-11-17 01:21:45,2023-11-17 01:18:45,On Time,3069.89,UPI,26761,4539,Toilet Cleaner,Household Care,"Gera, Narang and Karpe",994.56,1326.08,25.0,365,14,59,Vasatika Palla,Inactive,Mahbubnagar,197561,2023,11,Nov,4,4,0,2023-11
9887978407,968887,2,40.7,81.4,43256928,2023-07-16 13:01:35,2023-07-16 13:15:35,2023-07-16 13:17:35,On Time,5037.57,Wallet,37910,6998,Dish Soap,Household Care,Keer-Gill,40.7,54.27,25.0,365,18,92,Gaurav Bhardwaj,Inactive,Baranagar,131278,2023,7,Jul,6,3,1,2023-07
6825742544,365132,2,229.38,458.76,29689766,2024-02-04 18:41:53,2024-02-04 18:52:53,2024-02-04 18:54:53,On Time,901.77,Wallet,41291,1807,Instant Noodles,Instant & Frozen Food,Dar-Kumar,229.38,382.3,40.0,180,19,70,Pallavi Kala,New,Tenali,243885,2024,2,Feb,6,1,1,2024-02
7081192087,847349,2,781.08,1562.16,15529446,2023-07-29 09:53:46,2023-07-29 10:12:46,2023-07-29 10:20:46,Slightly Delayed,261.03,Card,78479,8032,Potatoes,Fruits & Vegetables,Chhabra-Agrawal,781.08,1041.44,25.0,3,26,69,Pallavi Goda,Premium,Haridwar,665417,2023,7,Jul,5,3,1,2023-07
3185620074,305754,1,979.99,979.99,57526322,2023-08-14 15:30:46,2023-08-14 15:47:46,2023-08-14 16:02:46,Slightly Delayed,816.38,Wallet,72222,9834,Frozen Vegetables,Instant & Frozen Food,Mammen-Hegde,979.99,1633.32,40.0,180,22,81,Henry Dar,Premium,Kishanganj,207296,2023,8,Aug,0,3,0,2023-08
7162086351,962591,1,130.01,130.01,74231111,2023-11-15 01:00:52,2023-11-15 01:13:52,2023-11-15 01:09:52,On Time,270.71,Cash,37358,1427,Orange Juice,Cold Drinks & Juices,Murthy-Kaul,130.01,185.73,30.0,180,24,74,Jhalak Varty,Premium,Thane,190824,2023,11,Nov,2,4,0,2023-11
5504768409,39154,3,946.86,2840.58,84850688,2023-08-07 22:37:10,2023-08-07 22:50:10,2023-08-07 23:03:10,Slightly Delayed,2102.5,Card,1897,8204,Mangoes,Fruits & Vegetables,"Suresh, Bose and Bajwa",946.86,1262.48,25.0,3,21,84,Atharv Nagar,Inactive,Barasat,244403,2023,8,Aug,0,3,0,2023-08
6721093047,473929,3,440.19,1320.57,22054087,2024-03-10 14:22:58,2024-03-10 14:38:58,2024-03-10 14:38:58,On Time,2875.06,Wallet,3594,2535,Carrots,Fruits & Vegetables,"Bhardwaj, Bhatia and Deshmukh",440.19,586.92,25.0,3,19,70,Peter Buch,Inactive,Miryalaguda,536699,2024,3,Mar,6,1,1,2024-03
1134990529,704868,2,193.46,386.92,63971358,2024-07-24 19:01:49,2024-07-24 19:18:49,2024-07-24 19:23:49,On Time,2294.08,Cash,85089,8451,Detergent,Household Care,"Parikh, Oak and Kara",193.46,257.95,25.0,365,24,58,Leela Hayre,Regular,Mau,621459,2024,7,Jul,2,3,0,2024-07
4632975114,287070,2,443.17,886.34,92409489,2023-05-15 17:15:03,2023-05-15 17:27:03,2023-05-15 17:32:03,On Time,508.0,Card,91950,9715,Wheat Flour,Grocery & Staples,"Gala, Magar and Rajagopal",443.17,521.38,15.0,365,20,93,Deepa Devi,Regular,Shivpuri,850210,2023,5,May,0,2,0,2023-05
1471897083,228286,2,179.08,358.16,78439088,2023-12-06 21:55:53,2023-12-06 22:08:53,2023-12-06 22:04:53,On Time,1831.85,Wallet,98410,1202,Cola,Cold Drinks & Juices,Bhattacharyya PLC,179.08,255.83,30.0,180,26,79,Ria Taneja,Regular,Ballia,527348,2023,12,Dec,2,4,0,2023-12
6081974624,621677,1,317.8,317.8,79764458,2024-03-19 20:30:47,2024-03-19 20:41:47,2024-03-19 20:39:47,On Time,1275.19,Card,91286,9400,Frozen Biryani,Instant & Frozen Food,Sabharwal-Mital,317.8,529.67,40.0,180,15,71,Bhavani Kant,New,Etawah,466737,2024,3,Mar,1,1,0,2024-03
806680874,739534,2,994.56,1989.12,14632090,2023-11-15 16:59:28,2023-11-15 17:16:28,2023-11-15 17:17:28,On Time,5405.1,Card,50897,8823,Toilet Cleaner,Household Care,"Gera, Narang and Karpe",994.56,1326.08,25.0,365,14,59,Ria Baria,Regular,Miryalaguda,564210,2023,11,Nov,2,4,0,2023-11
8213018419,689769,3,46.62,139.85999999999999,16640907,2023-04-10 20:32:03,2023-04-10 20:49:03,2023-04-10 21:10:03,Significantly Delayed,1078.17,Wallet,97345,8241,Frozen Vegetables,Instant & Frozen Food,Kothari-Datta,46.62,77.7,40.0,180,17,51,Anjali Choudhary,Regular,Bhagalpur,632688,2023,4,Apr,0,2,0,2023-04
4610876894,654297,1,13.25,13.25,59485034,2023-08-14 21:47:48,2023-08-14 21:58:48,2023-08-14 21:58:48,On Time,4185.1,Wallet,59869,2338,Potatoes,Fruits & Vegetables,Chandran-Dass,13.25,17.67,25.0,3,20,86,Dominic Sidhu,New,Agartala,931347,2023,8,Aug,0,3,0,2023-08
9116180240,890623,1,354.52,354.52,17696094,2023-05-23 18:17:19,2023-05-23 18:34:19,2023-05-23 18:36:19,On Time,994.56,Card,31849,3371,Onions,Fruits & Vegetables,"Sangha, Nagar and Varty",354.52,472.69,25.0,3,27,55,Tanvi Barad,New,Kirari Suleman Nagar,23472,2023,5,May,1,2,0,2023-05
8916648395,952168,3,236.95,710.8499999999999,8138417,2023-07-15 16:37:10,2023-07-15 16:56:10,2023-07-15 16:55:10,On Time,2209.24,UPI,76482,7363,Popcorn,Snacks & Munchies,"Krishnamurthy, Sibal and Das",236.95,364.54,35.0,90,28,79,Champak Narayan,Premium,Nangloi Jat,773735,2023,7,Jul,5,3,1,2023-07
3626990751,171602,2,883.44,1766.88,81940369,2023-05-10 19:15:23,2023-05-10 19:28:23,2023-05-10 19:43:23,Slightly Delayed,3325.83,Card,41338,6025,Cola,Cold Drinks & Juices,Pal-Sehgal,883.44,1262.06,30.0,180,28,58,Nilima Chaudhuri,Premium,Nellore,522947,2023,5,May,2,2,0,2023-05
2544173358,487931,3,709.08,2127.2400000000002,43295656,2024-11-03 16:41:57,2024-11-03 16:51:57,2024-11-03 16:51:57,On Time,3448.92,UPI,24026,7408,Sugar,Grocery & Staples,"Bahl, Jaggi and Nath",709.08,834.21,15.0,365,27,68,Wyatt Bhasin,Regular,Sagar,356947,2024,11,Nov,6,4,1,2024-11
3654075570,94225,1,77.11,77.11,81906973,2023-06-25 00:32:19,2023-06-25 00:42:19,2023-06-25 00:40:19,On Time,2328.2,Card,5013,7126,Toilet Cleaner,Household Care,"Gulati, Ram and Sarkar",77.11,102.81,25.0,365,13,70,Oliver Wagle,New,Loni,114641,2023,6,Jun,6,2,1,2023-06
9846277624,677169,2,261.03,522.06,78732957,2024-09-17 13:06:52,2024-09-17 13:21:52,2024-09-17 13:21:52,On Time,3983.77,Card,5141,9346,Cough Syrup,Pharmacy,Char-Divan,261.03,326.29,20.0,365,12,77,Madhav Anne,New,Malegaon,654544,2024,9,Sep,1,3,0,2024-09
8600159148,799459,3,852.02,2556.06,64748953,2023-08-15 05:35:55,2023-08-15 05:47:55,2023-08-15 06:00:55,Slightly Delayed,3157.47,Wallet,24508,728,Vitamins,Pharmacy,"Garg, Kari and Kapur",852.02,1065.02,20.0,365,29,66,Oscar Natt,Inactive,Hapur,190188,2023,8,Aug,1,3,0,2023-08
9184012674,171602,3,883.44,2650.32,54139038,2024-07-20 23:21:27,2024-07-20 23:32:27,2024-07-20 23:31:27,On Time,2492.95,Wallet,88446,4097,Cola,Cold Drinks & Juices,Pal-Sehgal,883.44,1262.06,30.0,180,28,58,Wahab Balan,Inactive,Dibrugarh,888729,2024,7,Jul,5,3,1,2024-07
5842678913,962054,1,16.86,16.86,6756256,2024-06-02 11:01:26,2024-06-02 11:16:26,2024-06-02 11:15:26,On Time,3908.76,Wallet,49657,4580,Orange Juice,Cold Drinks & Juices,Toor-Nagar,16.86,24.09,30.0,180,11,74,Ijaya Goel,Premium,Bellary,83206,2024,6,Jun,6,2,1,2024-06
